"","SiteID","Group","Species","Row","Column","germination.spring","germination.fall.new","germ.any","survival.spring","survival.fall","surv.any","tray.damage.spring","tray.damage.fall","damage.any","nodamage.any","dead.germinant.fall","canopy.cover.mean","elevation.m","TPI.30","TPI.gen","Slope","TRI.30","TRI.gen","aspect","aspect.gen","site.type"
"137","CR01","E","psme","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"138","CR01","E","psme","B",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"139","CR01","E","psme","B",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"140","CR01","E","psme","B",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"141","CR01","N","pico","B",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"142","CR01","N","pico","B",2,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"143","CR01","N","pico","B",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"144","CR01","N","pico","B",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"145","CR01","N","pico","B",5,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"146","CR01","N","pico","B",6,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"147","CR01","N","pico","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"148","CR01","N","pico","B",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"149","CR01","N","pico","B",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"150","CR01","N","pico","B",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"151","CR01","N","psme","B",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"152","CR01","N","psme","B",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"153","CR01","N","psme","B",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"154","CR01","N","psme","B",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"155","CR01","N","psme","B",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"156","CR01","N","psme","B",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"157","CR01","N","psme","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"158","CR01","N","psme","B",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"159","CR01","N","psme","B",9,1,0,1,1,0,0,0,0,0,1,1,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"160","CR01","N","psme","B",10,1,0,1,1,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"161","CR01","S","pico","B",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"162","CR01","S","pico","B",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"163","CR01","S","pico","B",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"164","CR01","S","pico","B",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"165","CR01","S","pico","B",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"166","CR01","S","pico","B",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"167","CR01","S","pico","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"168","CR01","S","pico","B",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"169","CR01","S","pico","B",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"170","CR01","S","pico","B",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"171","CR01","S","psme","B",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"172","CR01","S","psme","B",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"173","CR01","S","psme","B",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"174","CR01","S","psme","B",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"175","CR01","S","psme","B",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"176","CR01","S","psme","B",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"177","CR01","S","psme","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"178","CR01","S","psme","B",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"179","CR01","S","psme","B",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"180","CR01","S","psme","B",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"181","CR01","W","pico","B",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"182","CR01","W","pico","B",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"183","CR01","W","pico","B",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"184","CR01","W","pico","B",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"185","CR01","W","pico","B",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"186","CR01","W","pico","B",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"187","CR01","W","pico","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"188","CR01","W","pico","B",8,1,0,1,1,0,0,0,0,0,1,1,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"189","CR01","W","pico","B",9,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"190","CR01","W","pico","B",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"191","CR01","W","psme","B",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"192","CR01","W","psme","B",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"193","CR01","W","psme","B",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"194","CR01","W","psme","B",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"195","CR01","W","psme","B",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"196","CR01","W","psme","B",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"197","CR01","W","psme","B",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"198","CR01","W","psme","B",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"199","CR01","W","psme","B",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"200","CR01","W","psme","B",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"201","CR01","C","pico","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"202","CR01","C","pico","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"203","CR01","C","pico","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"204","CR01","C","pico","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"205","CR01","C","pico","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"206","CR01","C","pico","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"207","CR01","C","pico","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"208","CR01","C","pico","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"209","CR01","C","pico","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"210","CR01","C","pico","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"211","CR01","C","psme","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"212","CR01","C","psme","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"213","CR01","C","psme","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"214","CR01","C","psme","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"215","CR01","C","psme","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"216","CR01","C","psme","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"217","CR01","C","psme","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"218","CR01","C","psme","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"219","CR01","C","psme","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"220","CR01","C","psme","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"221","CR01","E","pico","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"222","CR01","E","pico","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"223","CR01","E","pico","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"224","CR01","E","pico","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"225","CR01","E","pico","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"226","CR01","E","pico","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"227","CR01","E","pico","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"228","CR01","E","pico","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"229","CR01","E","pico","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"230","CR01","E","pico","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"231","CR01","E","psme","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"232","CR01","E","psme","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"233","CR01","E","psme","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"234","CR01","E","psme","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"235","CR01","E","psme","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"236","CR01","E","psme","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"237","CR01","E","psme","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"238","CR01","E","psme","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"239","CR01","E","psme","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"240","CR01","E","psme","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"241","CR01","N","pico","C",1,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"242","CR01","N","pico","C",2,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"243","CR01","N","pico","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"244","CR01","N","pico","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"245","CR01","N","pico","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"246","CR01","N","pico","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"247","CR01","N","pico","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"248","CR01","N","pico","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"249","CR01","N","pico","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"250","CR01","N","pico","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"251","CR01","N","psme","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"252","CR01","N","psme","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"253","CR01","N","psme","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"254","CR01","N","psme","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"255","CR01","N","psme","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"256","CR01","N","psme","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"257","CR01","N","psme","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"258","CR01","N","psme","C",8,1,0,1,1,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"259","CR01","N","psme","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"260","CR01","N","psme","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"261","CR01","S","pico","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"262","CR01","S","pico","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"263","CR01","S","pico","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"264","CR01","S","pico","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"265","CR01","S","pico","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"266","CR01","S","pico","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"267","CR01","S","pico","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"268","CR01","S","pico","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"269","CR01","S","pico","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"270","CR01","S","pico","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"271","CR01","S","psme","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"272","CR01","S","psme","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"273","CR01","S","psme","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"274","CR01","S","psme","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"275","CR01","S","psme","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"276","CR01","S","psme","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"277","CR01","S","psme","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"278","CR01","S","psme","C",8,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"279","CR01","S","psme","C",9,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"280","CR01","S","psme","C",10,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"281","CR01","W","pico","C",1,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"282","CR01","W","pico","C",2,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"283","CR01","W","pico","C",3,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"284","CR01","W","pico","C",4,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"285","CR01","W","pico","C",5,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"286","CR01","W","pico","C",6,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"287","CR01","W","pico","C",7,0,0,0,0,0,0,0,0,0,1,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
"288","CR01","W","pico","C",8,0,0,0,0,0,0,1,0,1,0,0,21.22,2437.812423,6.496385668,"convex",20.37066764,11.10871538,"high",323.7876155,"NW","convex.rugged"
